OVERS,MDNS,RUNS,WKTS,ECON,AVE,SR,OPPOSITION,GROUND,`START_DATE`,MATCH_ID,BOWLER,PLAYER_ID
9,0,63,2,7,31.5,27,v Pakistan,Karachi,21-Sep-03,ODI # 2045,Mashrafe Mortaza ,56007
9,2,36,2,4,18,27,v India,Dhaka,26-Dec-04,ODI # 2201,Mashrafe Mortaza ,56007
10,0,60,0,6,-,-,v India,Dhaka,27-Dec-04,ODI # 2202,Mashrafe Mortaza ,56007
9,1,41,0,4.55,-,-,v Zimbabwe,Chittagong,24-Jan-05,ODI # 2210,Mashrafe Mortaza ,56007
8.5,0,38,2,4.3,19,26.5,v Zimbabwe,Chittagong,26-Jan-05,ODI # 2211,Mashrafe Mortaza ,56007
9,0,39,1,4.33,39,54,v Zimbabwe,Dhaka,29-Jan-05,ODI # 2214,Mashrafe Mortaza ,56007
9,1,42,1,4.66,42,54,v Zimbabwe,Dhaka,31-Jan-05,ODI # 2217,Mashrafe Mortaza ,56007
6,1,33,0,5.5,-,-,v England,The Oval,16-Jun-05,ODI # 2249,Mashrafe Mortaza ,56007
10,2,33,1,3.3,33,60,v Australia,Cardiff,18-Jun-05,ODI # 2250,Mashrafe Mortaza ,56007
10,0,71,0,7.1,-,-,v England,Nottingham,21-Jun-05,ODI # 2252,Mashrafe Mortaza ,56007
6,0,32,0,5.33,-,-,v Australia,Manchester,25-Jun-05,ODI # 2254,Mashrafe Mortaza ,56007
9,0,48,0,5.33,-,-,v England,Leeds,26-Jun-05,ODI # 2255,Mashrafe Mortaza ,56007
9,0,44,2,4.88,22,27,v Australia,Canterbury,30-Jun-05,ODI # 2257,Mashrafe Mortaza ,56007
7,0,30,1,4.28,30,42,v Sri Lanka,Bogra,20-Feb-06,ODI # 2334,Mashrafe Mortaza ,56007
10,2,31,1,3.1,31,60,v Sri Lanka,Bogra,22-Feb-06,ODI # 2336,Mashrafe Mortaza ,56007
10,2,71,2,7.1,35.5,30,v Sri Lanka,Chattogram,25-Feb-06,ODI # 2338,Mashrafe Mortaza ,56007
9,2,34,0,3.77,-,-,v Kenya,Bogra,17-Mar-06,ODI # 2350,Mashrafe Mortaza ,56007
9.5,1,26,2,2.64,13,29.5,v Kenya,Khulna,20-Mar-06,ODI # 2353,Mashrafe Mortaza ,56007
9.2,2,38,3,4.07,12.66,18.6,v Kenya,Fatullah,23-Mar-06,ODI # 2355,Mashrafe Mortaza ,56007
10,1,38,2,3.8,19,30,v Kenya,Fatullah,25-Mar-06,ODI # 2356,Mashrafe Mortaza ,56007
7,0,58,1,8.28,58,42,v Australia,Chattogram,23-Apr-06,ODI # 2365,Mashrafe Mortaza ,56007
9.1,0,54,3,5.89,18,18.3,v Australia,Fatullah,26-Apr-06,ODI # 2366,Mashrafe Mortaza ,56007
4,1,17,0,4.25,-,-,v Australia,Fatullah,28-Apr-06,ODI # 2367,Mashrafe Mortaza ,56007
10,1,41,4,4.1,10.25,15,v Zimbabwe,Harare,29-Jul-06,ODI # 2392,Mashrafe Mortaza ,56007
9,0,31,1,3.44,31,54,v Zimbabwe,Harare,30-Jul-06,ODI # 2393,Mashrafe Mortaza ,56007
10,0,50,0,5,-,-,v Zimbabwe,Harare,02-Aug-06,ODI # 2394,Mashrafe Mortaza ,56007
6,0,24,0,4,-,-,v Zimbabwe,Harare,04-Aug-06,ODI # 2395,Mashrafe Mortaza ,56007
10,4,25,3,2.5,8.33,20,v Kenya,Nairobi (Gym),12-Aug-06,ODI # 2402,Mashrafe Mortaza ,56007
9,0,53,3,5.88,17.66,18,v Kenya,Nairobi (Gym),13-Aug-06,ODI # 2403,Mashrafe Mortaza ,56007
10,0,26,6,2.6,4.33,10,v Kenya,Nairobi (Gym),15-Aug-06,ODI # 2404,Mashrafe Mortaza ,56007
10,0,60,1,6,60,60,v Sri Lanka,Mohali,07-Oct-06,ODI # 2423,Mashrafe Mortaza ,56007
7,2,25,0,3.57,-,-,v West Indies,Jaipur,11-Oct-06,ODI # 2426,Mashrafe Mortaza ,56007
7,2,16,1,2.28,16,42,v Zimbabwe,Jaipur,13-Oct-06,ODI # 2427,Mashrafe Mortaza ,56007
10,0,42,0,4.2,-,-,v Zimbabwe,Khulna,30-Nov-06,ODI # 2453,Mashrafe Mortaza ,56007
10,0,41,2,4.1,20.5,30,v Zimbabwe,Bogra,03-Dec-06,ODI # 2457,Mashrafe Mortaza ,56007
9,1,34,3,3.77,11.33,18,v Zimbabwe,Bogra,05-Dec-06,ODI # 2459,Mashrafe Mortaza ,56007
6.2,2,14,3,2.21,4.66,12.6,v Zimbabwe,Dhaka,08-Dec-06,ODI # 2461,Mashrafe Mortaza ,56007
10,1,36,3,3.6,12,20,v Zimbabwe,Dhaka,09-Dec-06,ODI # 2462,Mashrafe Mortaza ,56007
9,0,49,2,5.44,24.5,27,v Scotland,Chattogram,15-Dec-06,ODI # 2465,Mashrafe Mortaza ,56007
10,2,39,2,3.9,19.5,30,v Scotland,Dhaka,17-Dec-06,ODI # 2467,Mashrafe Mortaza ,56007
9,0,31,4,3.44,7.75,13.5,v Zimbabwe,Harare,04-Feb-07,ODI # 2505,Mashrafe Mortaza ,56007
7,1,17,0,2.42,-,-,v Zimbabwe,Harare,06-Feb-07,ODI # 2511,Mashrafe Mortaza ,56007
10,1,32,1,3.2,32,60,v Zimbabwe,Harare,09-Feb-07,ODI # 2516,Mashrafe Mortaza ,56007
10,0,52,3,5.2,17.33,20,v Zimbabwe,Harare,10-Feb-07,ODI # 2518,Mashrafe Mortaza ,56007
9,1,42,0,4.66,-,-,v Canada,St John's,28-Feb-07,ODI # 2530,Mashrafe Mortaza ,56007
9.3,2,38,4,4,9.5,14.2,v India,Port of Spain,17-Mar-07,ODI # 2538,Mashrafe Mortaza ,56007
10,0,66,0,6.6,-,-,v Sri Lanka,Port of Spain,21-Mar-07,ODI # 2546,Mashrafe Mortaza ,56007
4,0,8,2,2,4,12,v Bermuda,Port of Spain,25-Mar-07,ODI # 2554,Mashrafe Mortaza ,56007
4,0,20,0,5,-,-,v Australia,North Sound,31-Mar-07,ODI # 2559,Mashrafe Mortaza ,56007
6,0,41,0,6.83,-,-,v New Zealand,North Sound,02-Apr-07,ODI # 2561,Mashrafe Mortaza ,56007
9,0,45,0,5,-,-,v South Africa,Providence,07-Apr-07,ODI # 2564,Mashrafe Mortaza ,56007
8.5,3,28,0,3.16,-,-,v England,Bridgetown,11-Apr-07,ODI # 2568,Mashrafe Mortaza ,56007
10,1,38,2,3.8,19,30,v Ireland,Bridgetown,15-Apr-07,ODI # 2572,Mashrafe Mortaza ,56007
10,2,39,1,3.9,39,60,v West Indies,Bridgetown,19-Apr-07,ODI # 2576,Mashrafe Mortaza ,56007
10,0,57,1,5.7,57,60,v India,Dhaka,12-May-07,ODI # 2583,Mashrafe Mortaza ,56007
6.5,0,57,1,8.34,57,41,v Africa XI,Bengaluru,06-Jun-07,ODI # 2587,Mashrafe Mortaza ,56007
9,1,51,0,5.66,-,-,v Africa XI,Chennai,10-Jun-07,ODI # 2589,Mashrafe Mortaza ,56007
10,1,31,2,3.1,15.5,30,v Sri Lanka,Colombo (PSS),20-Jul-07,ODI # 2605,Mashrafe Mortaza ,56007
8,0,37,0,4.62,-,-,v New Zealand,Auckland,26-Dec-07,ODI # 2658,Mashrafe Mortaza ,56007
10,1,66,1,6.6,66,60,v New Zealand,Napier,28-Dec-07,ODI # 2659,Mashrafe Mortaza ,56007
2,0,20,0,10,-,-,v New Zealand,Queenstown,31-Dec-07,ODI # 2660,Mashrafe Mortaza ,56007
10,1,27,1,2.7,27,60,v South Africa,Dhaka,12-Mar-08,ODI # 2691,Mashrafe Mortaza ,56007
4,0,18,0,4.5,-,-,v South Africa,Dhaka,14-Mar-08,ODI # 2692,Mashrafe Mortaza ,56007
10,4,22,3,2.2,7.33,20,v Ireland,Dhaka,18-Mar-08,ODI # 2693,Mashrafe Mortaza ,56007
7,0,37,0,5.28,-,-,v Ireland,Dhaka,20-Mar-08,ODI # 2694,Mashrafe Mortaza ,56007
9,1,32,1,3.55,32,54,v Ireland,Dhaka,22-Mar-08,ODI # 2695,Mashrafe Mortaza ,56007
10,2,52,2,5.2,26,30,v Pakistan,Lahore,08-Apr-08,ODI # 2696,Mashrafe Mortaza ,56007
5,0,31,0,6.2,-,-,v Pakistan,Faisalabad,11-Apr-08,ODI # 2698,Mashrafe Mortaza ,56007
10,0,47,2,4.7,23.5,30,v Pakistan,Lahore,13-Apr-08,ODI # 2700,Mashrafe Mortaza ,56007
5,0,30,0,6,-,-,v Pakistan,Multan,16-Apr-08,ODI # 2702,Mashrafe Mortaza ,56007
10,0,65,4,6.5,16.25,15,v Pakistan,Karachi,19-Apr-08,ODI # 2703,Mashrafe Mortaza ,56007
7,0,36,2,5.14,18,21,v Pakistan,Dhaka,08-Jun-08,ODI # 2704,Mashrafe Mortaza ,56007
8,0,33,0,4.12,-,-,v India,Dhaka,12-Jun-08,ODI # 2706,Mashrafe Mortaza ,56007
7,1,46,1,6.57,46,42,v U.A.E.,Lahore,24-Jun-08,ODI # 2711,Mashrafe Mortaza ,56007
10,0,53,2,5.3,26.5,30,v Sri Lanka,Lahore,25-Jun-08,ODI # 2715,Mashrafe Mortaza ,56007
9,0,55,0,6.11,-,-,v India,Karachi,28-Jun-08,ODI # 2721,Mashrafe Mortaza ,56007
10,0,78,1,7.8,78,60,v Sri Lanka,Karachi,30-Jun-08,ODI # 2726,Mashrafe Mortaza ,56007
3,0,9,0,3,-,-,v Pakistan,Karachi,04-Jul-08,ODI # 2733,Mashrafe Mortaza ,56007
10,1,31,0,3.1,-,-,v Australia,Darwin,30-Aug-08,ODI # 2758,Mashrafe Mortaza ,56007
9,0,30,0,3.33,-,-,v Australia,Darwin,03-Sep-08,ODI # 2760,Mashrafe Mortaza ,56007
10,0,55,0,5.5,-,-,v Australia,Darwin,06-Sep-08,ODI # 2762,Mashrafe Mortaza ,56007
10,3,44,4,4.4,11,15,v New Zealand,Dhaka,09-Oct-08,ODI # 2763,Mashrafe Mortaza ,56007
10,1,29,1,2.9,29,60,v New Zealand,Dhaka,11-Oct-08,ODI # 2764,Mashrafe Mortaza ,56007
10,2,50,2,5,25,30,v New Zealand,Chattogram,14-Oct-08,ODI # 2765,Mashrafe Mortaza ,56007
9,1,52,1,5.77,52,54,v South Africa,Potchefstroom,07-Nov-08,ODI # 2771,Mashrafe Mortaza ,56007
10,0,54,1,5.4,54,60,v South Africa,Benoni,09-Nov-08,ODI # 2772,Mashrafe Mortaza ,56007
10,0,41,2,4.1,20.5,30,v Zimbabwe,Dhaka,10-Jan-09,ODI # 2790,Mashrafe Mortaza ,56007
7,1,25,3,3.57,8.33,14,v Sri Lanka,Dhaka,14-Jan-09,ODI # 2793,Mashrafe Mortaza ,56007
10,1,18,1,1.8,18,60,v Sri Lanka,Dhaka,16-Jan-09,ODI # 2794,Mashrafe Mortaza ,56007
10,3,21,3,2.1,7,20,v Zimbabwe,Dhaka,19-Jan-09,ODI # 2797,Mashrafe Mortaza ,56007
10,1,22,2,2.2,11,30,v Zimbabwe,Dhaka,21-Jan-09,ODI # 2799,Mashrafe Mortaza ,56007
8,0,26,3,3.25,8.66,16,v Zimbabwe,Dhaka,23-Jan-09,ODI # 2801,Mashrafe Mortaza ,56007
6,0,37,0,6.16,-,-,v England,Dhaka,28-Feb-10,ODI # 2964,Mashrafe Mortaza ,56007
5.4,0,37,2,6.52,18.5,17,v India,Dambulla,16-Jun-10,ODI # 2993,Mashrafe Mortaza ,56007
8,0,70,0,8.75,-,-,v Sri Lanka,Dambulla,18-Jun-10,ODI # 2995,Mashrafe Mortaza ,56007
5,0,47,0,9.4,-,-,v Pakistan,Dambulla,21-Jun-10,ODI # 2998,Mashrafe Mortaza ,56007
6,0,30,0,5,-,-,v England,Nottingham,08-Jul-10,ODI # 3018,Mashrafe Mortaza ,56007
10,0,42,2,4.2,21,30,v England,Bristol,10-Jul-10,ODI # 3025,Mashrafe Mortaza ,56007
10,2,31,3,3.1,10.33,20,v England,Birmingham,12-Jul-10,ODI # 3026,Mashrafe Mortaza ,56007
6,1,20,0,3.33,-,-,v Ireland,Belfast,15-Jul-10,ODI # 3027,Mashrafe Mortaza ,56007
9,2,28,1,3.11,28,54,v Ireland,Belfast,16-Jul-10,ODI # 3028,Mashrafe Mortaza ,56007
6,0,43,0,7.16,-,-,v Netherlands,Glasgow,20-Jul-10,ODI # 3029,Mashrafe Mortaza ,56007
1,0,7,0,7,-,-,v New Zealand,Dhaka,05-Oct-10,ODI # 3051,Mashrafe Mortaza ,56007
6,0,36,0,6,-,-,v Zimbabwe,Dhaka,01-Dec-10,ODI # 3071,Mashrafe Mortaza ,56007
3,0,17,0,5.66,-,-,v Zimbabwe,Dhaka,03-Dec-10,ODI # 3073,Mashrafe Mortaza ,56007
10,1,20,1,2,20,60,v Zimbabwe,Dhaka,06-Dec-10,ODI # 3075,Mashrafe Mortaza ,56007
8,2,25,2,3.12,12.5,24,v Zimbabwe,Chattogram,12-Dec-10,ODI # 3078,Mashrafe Mortaza ,56007
9,0,65,2,7.22,32.5,27,v Australia,Dhaka,09-Apr-11,ODI # 3149,Mashrafe Mortaza ,56007
9,0,80,3,8.88,26.66,18,v Australia,Dhaka,13-Apr-11,ODI # 3151,Mashrafe Mortaza ,56007
10,0,55,1,5.5,55,60,v Pakistan,Dhaka,11-Mar-12,ODI # 3258,Mashrafe Mortaza ,56007
10,1,44,2,4.4,22,30,v India,Dhaka,16-Mar-12,ODI # 3261,Mashrafe Mortaza ,56007
9.5,1,30,1,3.05,30,59,v Sri Lanka,Dhaka,20-Mar-12,ODI # 3265,Mashrafe Mortaza ,56007
10,0,48,2,4.8,24,30,v Pakistan,Dhaka,22-Mar-12,ODI # 3267,Mashrafe Mortaza ,56007
9,2,39,1,4.33,39,54,v West Indies,Khulna,30-Nov-12,ODI # 3309,Mashrafe Mortaza ,56007
6,0,26,1,4.33,26,36,v West Indies,Khulna,02-Dec-12,ODI # 3310,Mashrafe Mortaza ,56007
6,0,34,2,5.66,17,18,v West Indies,Dhaka,05-Dec-12,ODI # 3311,Mashrafe Mortaza ,56007
10,0,54,1,5.4,54,60,v West Indies,Dhaka,07-Dec-12,ODI # 3312,Mashrafe Mortaza ,56007
6,1,20,0,3.33,-,-,v New Zealand,Dhaka,29-Oct-13,ODI # 3423,Mashrafe Mortaza ,56007
8.4,0,43,3,4.96,14.33,17.3,v New Zealand,Dhaka,31-Oct-13,ODI # 3426,Mashrafe Mortaza ,56007
8,0,73,0,9.12,-,-,v New Zealand,Fatullah,03-Nov-13,ODI # 3429,Mashrafe Mortaza ,56007
8,0,52,0,6.5,-,-,v Sri Lanka,Dhaka,20-Feb-14,ODI # 3470,Mashrafe Mortaza ,56007
9,1,44,0,4.88,-,-,v India,Fatullah,26-Feb-14,ODI # 3474,Mashrafe Mortaza ,56007
5,0,25,1,5,25,30,v India,Dhaka,15-Jun-14,ODI # 3497,Mashrafe Mortaza ,56007
9,1,35,2,3.88,17.5,27,v India,Dhaka,17-Jun-14,ODI # 3498,Mashrafe Mortaza ,56007
8,1,25,1,3.12,25,48,v India,Dhaka,19-Jun-14,ODI # 3499,Mashrafe Mortaza ,56007
8,2,22,1,2.75,22,48,v West Indies,St George's,20-Aug-14,ODI # 3509,Mashrafe Mortaza ,56007
10,1,39,3,3.9,13,20,v West Indies,St George's,22-Aug-14,ODI # 3511,Mashrafe Mortaza ,56007
10,0,69,1,6.9,69,60,v West Indies,Basseterre,25-Aug-14,ODI # 3514,Mashrafe Mortaza ,56007
6,1,33,2,5.5,16.5,18,v Zimbabwe,Chattogram,21-Nov-14,ODI # 3550,Mashrafe Mortaza ,56007
8,0,34,3,4.25,11.33,16,v Zimbabwe,Chattogram,23-Nov-14,ODI # 3552,Mashrafe Mortaza ,56007
7,2,24,2,3.42,12,21,v Zimbabwe,Dhaka,26-Nov-14,ODI # 3553,Mashrafe Mortaza ,56007
10,0,34,1,3.4,34,60,v Zimbabwe,Dhaka,28-Nov-14,ODI # 3555,Mashrafe Mortaza ,56007
5,1,23,1,4.6,23,30,v Zimbabwe,Dhaka,01-Dec-14,ODI # 3559,Mashrafe Mortaza ,56007
9,2,20,3,2.22,6.66,18,v Afghanistan,Canberra,18-Feb-15,ODI # 3605,Mashrafe Mortaza ,56007
10,0,53,0,5.3,-,-,v Sri Lanka,Melbourne,26-Feb-15,ODI # 3615,Mashrafe Mortaza ,56007
8,0,60,1,7.5,60,48,v Scotland,Nelson,05-Mar-15,ODI # 3624,Mashrafe Mortaza ,56007
10,0,48,2,4.8,24,30,v England,Adelaide,09-Mar-15,ODI # 3630,Mashrafe Mortaza ,56007
10,0,69,1,6.9,69,60,v India,Melbourne,19-Mar-15,ODI # 3641,Mashrafe Mortaza ,56007
8,0,52,1,6.5,52,48,v Pakistan,Dhaka,19-Apr-15,ODI # 3648,Mashrafe Mortaza ,56007
10,0,44,2,4.4,22,30,v Pakistan,Dhaka,22-Apr-15,ODI # 3649,Mashrafe Mortaza ,56007
10,0,53,1,5.3,53,60,v India,Dhaka,18-Jun-15,ODI # 3658,Mashrafe Mortaza ,56007
7,0,35,0,5,-,-,v India,Dhaka,21-Jun-15,ODI # 3660,Mashrafe Mortaza ,56007
10,0,76,3,7.6,25.33,20,v India,Dhaka,24-Jun-15,ODI # 3661,Mashrafe Mortaza ,56007
6,0,36,1,6,36,36,v South Africa,Dhaka,10-Jul-15,ODI # 3663,Mashrafe Mortaza ,56007
5,0,17,1,3.4,17,30,v South Africa,Dhaka,12-Jul-15,ODI # 3666,Mashrafe Mortaza ,56007
5,0,29,1,5.8,29,30,v South Africa,Chattogram,15-Jul-15,ODI # 3668,Mashrafe Mortaza ,56007
6,0,13,2,2.16,6.5,18,v Zimbabwe,Dhaka,07-Nov-15,ODI # 3703,Mashrafe Mortaza ,56007
9,1,47,1,5.22,47,54,v Zimbabwe,Dhaka,09-Nov-15,ODI # 3705,Mashrafe Mortaza ,56007
9,0,40,1,4.44,40,54,v Zimbabwe,Dhaka,11-Nov-15,ODI # 3706,Mashrafe Mortaza ,56007
10,0,42,2,4.2,21,30,v Afghanistan,Dhaka,25-Sep-16,ODI # 3781,Mashrafe Mortaza ,56007
10,0,31,1,3.1,31,60,v Afghanistan,Dhaka,28-Sep-16,ODI # 3783,Mashrafe Mortaza ,56007
6,2,15,1,2.5,15,36,v Afghanistan,Dhaka,01-Oct-16,ODI # 3786,Mashrafe Mortaza ,56007
10,0,52,2,5.2,26,30,v England,Dhaka,07-Oct-16,ODI # 3791,Mashrafe Mortaza ,56007
8.4,0,29,4,3.34,7.25,13,v England,Dhaka,09-Oct-16,ODI # 3793,Mashrafe Mortaza ,56007
10,1,51,2,5.1,25.5,30,v England,Chattogram,12-Oct-16,ODI # 3794,Mashrafe Mortaza ,56007
10,0,61,0,6.1,-,-,v New Zealand,Christchurch,26-Dec-16,ODI # 3814,Mashrafe Mortaza ,56007
10,1,49,3,4.9,16.33,20,v New Zealand,Nelson,29-Dec-16,ODI # 3815,Mashrafe Mortaza ,56007
7,0,36,0,5.14,-,-,v New Zealand,Nelson,31-Dec-16,ODI # 3816,Mashrafe Mortaza ,56007
7,2,35,2,5,17.5,21,v Sri Lanka,Dambulla,25-Mar-17,ODI # 3855,Mashrafe Mortaza ,56007
10,1,55,1,5.5,55,60,v Sri Lanka,Dambulla,28-Mar-17,ODI # 3856,Mashrafe Mortaza ,56007
10,0,65,3,6.5,21.66,20,v Sri Lanka,Colombo (SSC),01-Apr-17,ODI # 3858,Mashrafe Mortaza ,56007
6.3,0,58,1,8.92,58,39,v New Zealand,Dublin,17-May-17,ODI # 3868,Mashrafe Mortaza ,56007
6.3,1,18,2,2.76,9,19.5,v Ireland,Dublin (Malahide),19-May-17,ODI # 3869,Mashrafe Mortaza ,56007
10,0,52,2,5.2,26,30,v New Zealand,Dublin,24-May-17,ODI # 3871,Mashrafe Mortaza ,56007
10,0,56,1,5.6,56,60,v England,The Oval,01-Jun-17,ODI # 3875,Mashrafe Mortaza ,56007
6,0,30,0,5,-,-,v Australia,The Oval,05-Jun-17,ODI # 3879,Mashrafe Mortaza ,56007
10,1,45,0,4.5,-,-,v New Zealand,Cardiff,09-Jun-17,ODI # 3883,Mashrafe Mortaza ,56007
8,0,29,1,3.62,29,48,v India,Birmingham,15-Jun-17,ODI # 3891,Mashrafe Mortaza ,56007
8.5,0,50,0,5.66,-,-,v South Africa,Kimberley,15-Oct-17,ODI # 3923,Mashrafe Mortaza ,56007
10,0,82,0,8.2,-,-,v South Africa,Paarl,18-Oct-17,ODI # 3925,Mashrafe Mortaza ,56007
9,0,69,0,7.66,-,-,v South Africa,East London,22-Oct-17,ODI # 3929,Mashrafe Mortaza ,56007
9,0,25,1,2.77,25,54,v Zimbabwe,Dhaka,15-Jan-18,ODI # 3952,Mashrafe Mortaza ,56007
8,1,30,2,3.75,15,24,v Sri Lanka,Dhaka,19-Jan-18,ODI # 3959,Mashrafe Mortaza ,56007
6,0,29,2,4.83,14.5,18,v Zimbabwe,Dhaka,23-Jan-18,ODI # 3964,Mashrafe Mortaza ,56007
2,0,15,0,7.5,-,-,v Sri Lanka,Dhaka,25-Jan-18,ODI # 3965,Mashrafe Mortaza ,56007
7,0,35,1,5,35,42,v Sri Lanka,Dhaka,27-Jan-18,ODI # 3967,Mashrafe Mortaza ,56007
10,1,37,4,3.7,9.25,15,v West Indies,Providence,22-Jul-18,ODI # 4022,Mashrafe Mortaza ,56007
9,0,44,1,4.88,44,54,v West Indies,Providence,25-Jul-18,ODI # 4023,Mashrafe Mortaza ,56007
10,0,63,2,6.3,31.5,30,v West Indies,Basseterre,28-Jul-18,ODI # 4024,Mashrafe Mortaza ,56007
6,2,25,2,4.16,12.5,18,v Sri Lanka,Dubai (DSC),15-Sep-18,ODI # 4036,Mashrafe Mortaza ,56007
8,0,67,0,8.37,-,-,v Afghanistan,Abu Dhabi,20-Sep-18,ODI # 4041,Mashrafe Mortaza ,56007
5,0,30,1,6,30,30,v India,Dubai (DSC),21-Sep-18,ODI # 4042,Mashrafe Mortaza ,56007
10,0,62,2,6.2,31,30,v Afghanistan,Abu Dhabi,23-Sep-18,ODI # 4045,Mashrafe Mortaza ,56007
7,1,33,0,4.71,-,-,v Pakistan,Abu Dhabi,26-Sep-18,ODI # 4047,Mashrafe Mortaza ,56007
10,0,35,1,3.5,35,60,v India,Dubai (DSC),28-Sep-18,ODI # 4048,Mashrafe Mortaza ,56007
10,0,55,0,5.5,-,-,v Zimbabwe,Dhaka,21-Oct-18,ODI # 4057,Mashrafe Mortaza ,56007
10,0,49,1,4.9,49,60,v Zimbabwe,Chattogram,24-Oct-18,ODI # 4060,Mashrafe Mortaza ,56007
8,0,56,0,7,-,-,v Zimbabwe,Chattogram,26-Oct-18,ODI # 4061,Mashrafe Mortaza ,56007
10,0,30,3,3,10,20,v West Indies,Dhaka,09-Dec-18,ODI # 4071,Mashrafe Mortaza ,56007
10,1,52,1,5.2,52,60,v West Indies,Dhaka,11-Dec-18,ODI # 4072,Mashrafe Mortaza ,56007
9,1,34,2,3.77,17,27,v West Indies,Sylhet,14-Dec-18,ODI # 4073,Mashrafe Mortaza ,56007
8.3,0,33,0,3.88,-,-,v New Zealand,Napier,13-Feb-19,ODI # 4093,Mashrafe Mortaza ,56007
6,0,37,0,6.16,-,-,v New Zealand,Christchurch,16-Feb-19,ODI # 4094,Mashrafe Mortaza ,56007
10,1,51,1,5.1,51,60,v New Zealand,Dunedin,20-Feb-19,ODI # 4095,Mashrafe Mortaza ,56007
10,0,49,3,4.9,16.33,20,v West Indies,Dublin,07-May-19,ODI # 4129,Mashrafe Mortaza ,56007
10,0,60,3,6,20,20,v West Indies,Dublin (Malahide),13-May-19,ODI # 4134,Mashrafe Mortaza ,56007
8,0,47,0,5.87,-,-,v Ireland,Dublin,15-May-19,ODI # 4136,Mashrafe Mortaza ,56007
6,0,28,0,4.66,-,-,v West Indies,Dublin (Malahide),17-May-19,ODI # 4137,Mashrafe Mortaza ,56007
10,0,57,2,5.7,28.5,30,v New Zealand,Wellington,06-Feb-16,ODI # 3733,Adam Zampa,379504
10,0,45,1,4.5,45,60,v New Zealand,Hamilton,08-Feb-16,ODI # 3735,Adam Zampa,379504
5.3,0,16,3,2.9,5.33,11,v West Indies,Providence,05-Jun-16,ODI # 3740,Adam Zampa,379504
10,0,46,1,4.6,46,60,v South Africa,Providence,07-Jun-16,ODI # 3741,Adam Zampa,379504
10,0,52,3,5.2,17.33,20,v South Africa,Basseterre,11-Jun-16,ODI # 3743,Adam Zampa,379504
7,0,60,2,8.57,30,21,v West Indies,Basseterre,13-Jun-16,ODI # 3745,Adam Zampa,379504
10,0,50,1,5,50,60,v West Indies,Bridgetown,26-Jun-16,ODI # 3756,Adam Zampa,379504
7,0,34,0,4.85,-,-,v Sri Lanka,Colombo (RPS),21-Aug-16,ODI # 3768,Adam Zampa,379504
10,0,42,3,4.2,14,20,v Sri Lanka,Colombo (RPS),24-Aug-16,ODI # 3769,Adam Zampa,379504
10,0,38,3,3.8,12.66,20,v Sri Lanka,Dambulla,28-Aug-16,ODI # 3772,Adam Zampa,379504
8,0,30,1,3.75,30,48,v Sri Lanka,Dambulla,31-Aug-16,ODI # 3774,Adam Zampa,379504
6,0,43,2,7.16,21.5,18,v Sri Lanka,Pallekele,04-Sep-16,ODI # 3776,Adam Zampa,379504
10,1,37,3,3.7,12.33,20,v Ireland,Benoni,27-Sep-16,ODI # 3782,Adam Zampa,379504
5,0,44,1,8.8,44,30,v South Africa,Centurion,30-Sep-16,ODI # 3785,Adam Zampa,379504
8,0,54,0,6.75,-,-,v South Africa,Johannesburg,02-Oct-16,ODI # 3787,Adam Zampa,379504
7.2,1,55,1,7.5,55,44,v South Africa,Durban,05-Oct-16,ODI # 3790,Adam Zampa,379504
6.3,0,32,1,4.92,32,39,v South Africa,Port Elizabeth,09-Oct-16,ODI # 3792,Adam Zampa,379504
5,0,33,0,6.6,-,-,v South Africa,Cape Town,12-Oct-16,ODI # 3795,Adam Zampa,379504
10,0,66,2,6.6,33,30,v New Zealand,Sydney,04-Dec-16,ODI # 3811,Adam Zampa,379504
10,0,55,3,5.5,18.33,20,v Pakistan,Sydney,22-Jan-17,ODI # 3822,Adam Zampa,379504
9,0,61,1,6.77,61,54,v Pakistan,Adelaide,26-Jan-17,ODI # 3826,Adam Zampa,379504
7,0,41,0,5.85,-,-,v New Zealand,Hamilton,05-Feb-17,ODI # 3832,Adam Zampa,379504
4,1,13,2,3.25,6.5,12,v Bangladesh,The Oval,05-Jun-17,ODI # 3879,Adam Zampa,379504
8.2,0,52,0,6.24,-,-,v England,Birmingham,10-Jun-17,ODI # 3885,Adam Zampa,379504
10,0,66,1,6.6,66,60,v India,Chennai,17-Sep-17,ODI # 3910,Adam Zampa,379504
9,0,63,1,7,63,54,v India,Bengaluru,28-Sep-17,ODI # 3917,Adam Zampa,379504
8,0,59,2,7.37,29.5,24,v India,Nagpur,01-Oct-17,ODI # 3919,Adam Zampa,379504
10,0,72,0,7.2,-,-,v England,Melbourne,14-Jan-18,ODI # 3951,Adam Zampa,379504
9,0,55,1,6.11,55,54,v England,Sydney,21-Jan-18,ODI # 3960,Adam Zampa,379504
7,0,42,0,6,-,-,v England,Adelaide,26-Jan-18,ODI # 3966,Adam Zampa,379504
10,0,46,1,4.6,46,60,v England,Perth,28-Jan-18,ODI # 3968,Adam Zampa,379504
9,0,57,0,6.33,-,-,v South Africa,Adelaide,09-Nov-18,ODI # 4067,Adam Zampa,379504
6,0,32,0,5.33,-,-,v South Africa,Hobart,11-Nov-18,ODI # 4069,Adam Zampa,379504
